system:index,admin2Name,NDVI,NDVI_1,NDVI_2,NDVI_3,NDVI_4,NDVI_5,NDVI_6,NDVI_7,NDWI,NDWI_1,NDWI_2,NDWI_3,NDWI_4,NDWI_5,NDWI_6,NDWI_7,NDVI_p75,NDWI_p75
000000000000000002c5,Na Duang,0.4589140971403417,0.448076206445621,,,,0.676668394620005,0.8075203705917705,0.480547357497114,0.16449703244409655,0.364915777980019,,,,0.5096536289974866,0.6015227264301344,0.38130941889782866,0.5230224223475611,0.3113243945452502
000000000000000002c6,Chiang Khan,0.5136245119756595,0.46840077740450764,,,,0.7196354313862489,,0.5357814580458472,0.2863377646627994,0.4095369051651331,,,,0.5451712967562983,,0.42990373783864,0.6032098510199658,0.42374301481349574
000000000000000002c7,Pak Chom,0.4808032162395222,0.5309626613909373,,,0.6098733660967454,0.70751317455679,,0.5427180334642211,0.20735003996883644,0.46118384917962896,,,0.5158098310232162,0.5129849631000585,,0.32478407951732613,0.5853446917084191,0.3626309054210663
000000000000000002c8,Dan Sai,0.4426164236020962,0.1820879921011682,,,,0.6744495029844133,,0.6005613907666004,0.19680920890749798,0.31068916937559593,,,,0.5114861892519201,,0.4541806776582816,0.48452505013766634,0.3336005412479716
000000000000000002c9,Na Haeo,0.5081074287552517,0.3109537841726372,,,,0.6725313884062437,,0.6223614281225477,0.264775797958863,0.4077122988834076,,,,0.5305126866380211,,0.44160412057362364,0.5403468776637125,0.35179577236046794
000000000000000002ca,Phu Ruea,0.5103516748506127,0.37735023444033294,,,,0.7030631588300352,,0.6116088275314662,0.29455897564714445,0.37350949085900365,,,,0.5424073953140237,,0.4467907153150727,0.545845297437905,0.40033698578571636
000000000000000002cb,Tha Li,0.5603606622135966,0.4830096595392676,,,,0.72800521116497,,0.531302198364108,0.3975494077598196,0.4367854617294952,,,,0.5460699874188522,,0.4189034759999839,0.5876707720407828,0.4567043013184532
000000000000000002cc,Wang Saphung,0.5039923542879508,0.49913704934832853,,,,0.708469188901027,,0.5375440095277233,0.31295642110719196,0.4185637463149507,,,,0.5882317801917746,,0.426880225670857,0.5622300433259112,0.4360441390890223
000000000000000002cd,Phu Kradueng,0.5599895755522376,0.5139099800596042,,,,0.7248589622223633,0.6991130666091628,0.5458531022563349,0.39481444988148184,0.4598265619411572,,,,0.5866152470006508,0.4778506935898444,0.3964822300777559,0.5979154293115254,0.4637503084685377
000000000000000002ce,Phu Luang,0.49314754324667737,0.4788962018316486,,,,0.7349059572756067,,0.49260332234938886,0.3376033420445386,0.39321444841115877,,,,0.6057018802553702,,0.39548721535308645,0.5760325295595242,0.4559582033360637
000000000000000002cf,Pha Khao,0.4970044234608709,0.5126412023209806,,,,0.73098484533896,0.6860859567508897,0.5424012082116978,0.23608563480436676,0.41702667265668714,,,,0.6152544213844044,0.5251506910998082,0.3828527673893352,0.5821293036453765,0.4212010571851241
000000000000000002d0,Erawan,0.4568215345084052,0.49924390853891687,,,,0.7211109605952146,0.7157979359928425,0.5847519240686347,0.1850819614705937,0.3845248091437695,,,,0.5997090775338559,0.5768855216341469,0.45759157254816973,0.5622319192668632,0.3902495102042882
000000000000000002d1,Nong Hin,0.5255054820519646,0.5160149386056201,,,,0.7263464457934408,,0.5335863448865149,0.3081102296642452,0.44842973262915126,,,,0.6204383301323906,,0.466283401535883,0.5925237906701725,0.46621895295184396
000000000000000000ef,Mueang Satun,,,,,,0.7085472958497223,0.716326034384893,,,,,,,0.5837077093318358,0.5786153241813333,,0.715534202905817,0.5824661567521359
000000000000000000f0,Khuan Don,,,,,,0.6817883275921783,0.7076775188637426,,,,,,,0.6172031558304021,0.5849910392493503,,0.7011174162022793,0.6007897926319393
000000000000000000f1,Khuan Kalong,,,,,,0.7902287677581961,0.7806759325380765,,,,,,,0.6086967648284844,0.5924595138923712,,0.7890472404910427,0.6026261532550048
000000000000000000f2,Tha Phae,,,,,,0.7641289783888092,0.7741744036614131,,,,,,,0.6086913746000634,0.6008179436935335,,0.7712968551403452,0.6054631926170072
