admin2Name,admin2Pcod,Year,Tot_Prec,Tot_Prec_1,Tot_Prec_2,Tot_Prec_3,Tot_Prec_4,Tot_Prec_5,Tot_Prec_6,Tot_Prec_7,Total_Precipitation
Chaturaphak Phiman,TH4504,2014,174.66649598682395,218.64904171508124,295.489353252323,263.42615020288434,263.6817854404449,63.64994404342589,14.651762524180572,1.8173057936423318,1296.0318389588065
Thawat Buri,TH4505,2014,162.0210174114853,240.30740575126302,289.50539738950437,278.4836247813434,313.61656204196004,58.56073616120231,34.149319190570644,3.2280008861969094,1379.8720636135263
Phanom Phrai,TH4506,2014,131.7161695674925,292.8544752190185,320.6959884280823,274.1166164954604,226.05463268054228,40.2329858644333,64.15049834590717,8.039777839814386,1357.861144440751
Phon Thong,TH4507,2014,147.33446839189085,234.9047693173326,380.81691471488705,275.5414655072503,322.1998505693889,83.07725917050756,18.183363239310296,6.24707412217212,1468.3051650327395
Pho Chai,TH4508,2014,131.27794577701704,242.67401701369624,321.4451977312566,270.15567355378283,335.65127898019466,98.38631037177234,27.24677631400881,3.760530145513634,1430.597729887242
Nong Phok,TH4509,2014,145.48666698987824,221.1663466721285,436.78644610612355,267.85594113057584,304.6302574735599,46.25617180656904,19.00576856490961,3.973460933331871,1445.1610596770763
Selaphum,TH4510,2014,153.93657349909307,231.03931474897234,354.0978308565657,279.22512636541666,303.8703543969453,38.93575796914815,43.30235927068021,6.664971174694485,1411.072288281516
Suwannaphum,TH4511,2014,138.16877710972128,269.5335508367503,297.34661080455805,275.38280887988253,224.1856709227955,71.84705627526408,49.36303807252797,6.177704586551602,1332.0052174880514
Mueang Suang,TH4512,2014,174.67813358259676,238.04016745066883,297.97792320062626,267.0596624113547,274.496103603533,23.33153079901592,67.56084737872136,3.281681674541814,1346.4260501010585
Phon Sai,TH4513,2014,122.63973236135149,293.2372756418752,313.81496444664293,291.19200209998274,231.9945957714396,99.64972290562969,45.39372925313247,8.87599570505609,1406.79801818511
At Samat,TH4514,2014,171.38983026383087,243.22733696945414,300.79368380139334,265.1471314512325,272.3755694624148,26.053823752545753,58.60124908292795,4.95436917842338,1342.5429939622227
